,count,percent
Gender Segregation,39,0.0011832883279225704
Shavuot,39,0.0011832883279225704
labour,39,0.0011832883279225704
moshe ya'alon,39,0.0011832883279225704
poetry,39,0.0011832883279225704
abuse at YU,39,0.0011832883279225704
vladimir putin,39,0.0011832883279225704
Dieudonne M'bala M'bala,39,0.0011832883279225704
Modesty,39,0.0011832883279225704
satmar,39,0.0011832883279225704
American Jews,39,0.0011832883279225704
baseball,38,0.0011529476015655815
ethiopia,37,0.0011226068752085924
argentina,37,0.0011226068752085924
Louis Farrakhan,37,0.0011226068752085924
race,37,0.0011226068752085924
internet,37,0.0011226068752085924
economics,37,0.0011226068752085924
Michael Cohen,37,0.0011226068752085924
Throwback Thursday,37,0.0011226068752085924
Fox News,37,0.0011226068752085924
graphic novel,37,0.0011226068752085924
philologos,37,0.0011226068752085924
Jewish Women,37,0.0011226068752085924
matzo,37,0.0011226068752085924
JVP,37,0.0011226068752085924
Hezbollah,37,0.0011226068752085924
Leonard Cohen,37,0.0011226068752085924
turkey,36,0.0010922661488516035
website,36,0.0010922661488516035
embassy,36,0.0010922661488516035
Likud,36,0.0010922661488516035
funeral,36,0.0010922661488516035
Saturday Night Live,36,0.0010922661488516035
high holidays,36,0.0010922661488516035
healthcare,36,0.0010922661488516035
united kingdom,36,0.0010922661488516035
Mark Zuckerberg,36,0.0010922661488516035
new york times,36,0.0010922661488516035
Hillel,36,0.0010922661488516035
#MeToo,36,0.0010922661488516035
literature,36,0.0010922661488516035
Fiction,35,0.0010619254224946146
Klezmer,35,0.0010619254224946146
hollywood,35,0.0010619254224946146
Recipes,35,0.0010619254224946146
Sarah Silverman,35,0.0010619254224946146
journalism,35,0.0010619254224946146
Mitt Romney,35,0.0010619254224946146
Soccer,34,0.0010315846961376255
Shas,34,0.0010315846961376255
London,34,0.0010315846961376255
newt gingrich,34,0.0010315846961376255
cooking,34,0.0010315846961376255
American Jewish Committee,34,0.0010315846961376255
montreal,34,0.0010315846961376255
black lives matter,34,0.0010315846961376255
Iraq,34,0.0010315846961376255
basketball,34,0.0010315846961376255
Lena Dunham,34,0.0010315846961376255
love,34,0.0010315846961376255
cartoons,34,0.0010315846961376255
gender,34,0.0010315846961376255
defense,34,0.0010315846961376255
seder,34,0.0010315846961376255
abuse,34,0.0010315846961376255
Kabbalah,34,0.0010315846961376255
charlie hebdo,34,0.0010315846961376255
harvard,33,0.0010012439697806366
Hummus,33,0.0010012439697806366
diaspora,33,0.0010012439697806366
